,file,start,end,words,word_start_times,word_end_times,asr,reconame,transcript,asr_transcript,samplename,samplepath,finished
500,"1 3 2018 - 1. dio, 7. sjednica, 9. saziv [UPHLmUzadcg].wav",6170.79,6190.39,"['jedna', 'od', 'zgrada', 'posa', 'koja', 'se', 'gradila', 'i', 'ja', 'mislim', 'da', 'je', 'ona', 'već', 'ili', 'već', 'useljena', 'dakle', 'nisam', 'do', 'kraja', 'baš', 'pratila', 'je', 'bila', 'u', 'gospiću', 'gospić', 'je', 'recimo', 'imao', 'potrebu', 'i', 'bila', 'je', 'jedna', 'zgrada', 'iz', 'posa', 'koja', 'se', 'je', 'gradila', 'ja', 'pretpostavljam', 'da', 'su', 'već', 'i', 'da', 'je', 'iskorišteno', 'i', 'da', 'su', 'već', 'podijeljeni', 'ključevi', 'i', 'sve']","[0, 0.4, 0.51, 0.9, 1.33, 1.56, 1.76, 2.27, 2.32, 2.43, 2.69, 2.75, 2.81, 2.93, 3.17, 3.86, 4.07, 5.05, 5.57, 5.92, 5.99, 6.24, 6.43, 6.83, 6.89, 7.12, 7.17, 8.32, 8.78, 8.84, 9.54, 10.24, 10.98, 11.58, 11.82, 11.93, 12.17, 12.51, 12.63, 13.93, 14.14, 14.36, 14.78, 15.15, 15.26, 15.95, 16.08, 16.27, 16.61, 16.72, 16.84, 16.9, 17.51, 17.54, 17.6, 17.74, 18.37, 18.89, 19.37, 19.42]","[0.4, 0.51, 0.9, 1.33, 1.56, 1.76, 2.27, 2.32, 2.43, 2.69, 2.75, 2.81, 2.93, 3.17, 3.54, 4.07, 4.8, 5.44, 5.92, 5.99, 6.24, 6.43, 6.83, 6.89, 7.12, 7.17, 7.82, 8.78, 8.84, 9.29, 10.24, 10.98, 11.55, 11.82, 11.93, 12.17, 12.51, 12.63, 13.02, 14.14, 14.36, 14.74, 15.15, 15.26, 15.95, 16.08, 16.27, 16.61, 16.72, 16.84, 16.9, 17.51, 17.54, 17.6, 17.74, 18.05, 18.89, 19.37, 19.42, 19.6]","['jedna', 'od', 'zgrada', 'posa', 'koja', 'se', 'gradila', 'i', 'ja', 'mislim', 'da', 'ona', 'i', 'već', 'useljena', 'dakle', 'nisam', 'do', 'kraja', 'baš', 'pratila', 'je', 'bila', 'u', 'gospiću', 'gospi', 'će', 'recimo', 'imao', 'potrebu', 'i', 'bila', 'je', 'jedna', 'zgrada', 'iz', 'posa', 'koja', 'se', 'je', 'gradila', 'ja', 'pretpostavljam', 'da', 'su', 'i', 'da', 'e', 'iskorištia', 'da', 'su', 'već', 'podijeljeni', 'ključivu', 'i', 'sve']",reco475,jedna od zgrada posa koja se gradila i ja mislim da je ona već ili već useljena dakle nisam do kraja baš pratila je bila u gospiću gospić je recimo imao potrebu i bila je jedna zgrada iz posa koja se je gradila ja pretpostavljam da su već i da je iskorišteno i da su već podijeljeni ključevi i sve,jedna od zgrada posa koja se gradila i ja mislim da ona i već useljena dakle nisam do kraja baš pratila je bila u gospiću gospi će recimo imao potrebu i bila je jedna zgrada iz posa koja se je gradila ja pretpostavljam da su i da e iskorištia da su već podijeljeni ključivu i sve,sample500.mp3,/home/rupnik/macocu/task8/sample/sample500.mp3,True
501,"12 12 2016 - 2. dio, 2. sjednica, 9. saziv [C2smuQssxz0].wav",1581.13,1600.33,"['jednu', 'dobru', 'polugu', 'za', 'rast', 'hrvatskog', 'gospodarstva', 'i', 'više', 'od', 'onoga', 'što', 'danas', 'imamo', 'kao', 'jednu', 'mantru', 'da', 'otprilike', 'dvadeset', 'posto', 'hrvatskog', 'gospodarstva', 'ovisi', 'o', 'hrvatskom', 'turizmu', 'ja', 'sam', 'uvjeren', 'da', 'sa', 'promjenom', 'ovog', 'zakona', 'da', 'će', 'to', 'biti', 'još', 'više', 'jer', 'evo', 'nažalost', 'u', 'slijedećih']","[0, 0.29, 0.55, 1.24, 1.47, 1.66, 2.05, 3.23, 3.33, 3.61, 3.75, 4.01, 4.78, 5.16, 6.56, 6.79, 7.03, 7.43, 7.85, 8.28, 8.74, 9.42, 9.81, 10.61, 10.99, 11.91, 12.38, 13.12, 13.24, 13.39, 14.18, 14.76, 14.98, 15.48, 15.62, 16.04, 16.19, 16.33, 16.45, 16.73, 16.93, 17.25, 17.44, 17.68, 18.7, 18.77]","[0.29, 0.55, 1.1, 1.47, 1.66, 2.05, 2.98, 3.33, 3.61, 3.75, 4.01, 4.41, 5.16, 5.68, 6.79, 7.03, 7.43, 7.77, 8.28, 8.74, 9.26, 9.81, 10.58, 10.96, 11.67, 12.38, 12.88, 13.24, 13.39, 13.85, 14.73, 14.98, 15.48, 15.62, 16.04, 16.19, 16.33, 16.45, 16.73, 16.93, 17.25, 17.41, 17.68, 18.3, 18.77, 19.2]","['jednu', 'dobru', 'pologu', 'za', 'rast', 'hrvatskog', 'gospodarstva', 'i', 'više', 'od', 'onoga', 'što', 'danas', 'imamo', 'kao', 'jednu', 'mantru', 'da', 'otprilike', 'dvadeset', 'posto', 'hrvatskog', 'gospodarstva', 'ovisiu', 'hrvatskom', 'turizmu', 'ja', 'sam', 'uvjeren', 'da', 'sa', 'promijenima', 'ovim', 'zakona', 'da', 'će', 'to', 'biti', 'još', 'više', 'jer', 'evo', 'nažalost']",reco200,jednu dobru polugu za rast hrvatskog gospodarstva i više od onoga što danas imamo kao jednu mantru da otprilike dvadeset posto hrvatskog gospodarstva ovisi o hrvatskom turizmu ja sam uvjeren da sa promjenom ovog zakona da će to biti još više jer evo nažalost u slijedećih,jednu dobru pologu za rast hrvatskog gospodarstva i više od onoga što danas imamo kao jednu mantru da otprilike dvadeset posto hrvatskog gospodarstva ovisiu hrvatskom turizmu ja sam uvjeren da sa promijenima ovim zakona da će to biti još više jer evo nažalost,sample501.mp3,/home/rupnik/macocu/task8/sample/sample501.mp3,True
502,"2 3 2018 - 8. dio, 7. sjednica, 9. saziv [1B8BiLaMaUo].wav",3183.49,3200.43,"['velika', 'je', 'šteta', 'da', 'inicijativa', 'da', 'se', 'formira', 'odbor', 'za', 'zaštitu', 'potrošača', 'nije', 'naišla', 'na', 'pozitivnu', 'ocjenu', 'od', 'strane', 'vladajućih', 'to', 'je', 'velika', 'šteta', 'odbor', 'za', 'zaštitu', 'potrošača', 'postoji', 'u', 'europarlamentu']","[0, 0.35, 0.41, 0.8, 2.2, 2.88, 2.98, 3.13, 3.9, 4.24, 4.36, 4.73, 6.17, 6.45, 6.94, 7.3, 7.83, 8.95, 9.08, 9.41, 9.98, 10.06, 10.12, 10.41, 12.36, 12.65, 12.76, 13.07, 13.6, 14.09, 14.21]","[0.35, 0.41, 0.8, 1.23, 2.88, 2.98, 3.13, 3.87, 4.24, 4.36, 4.73, 5.77, 6.45, 6.94, 7.3, 7.83, 8.62, 9.08, 9.41, 9.98, 10.06, 10.12, 10.41, 11.22, 12.65, 12.76, 13.07, 13.6, 14.06, 14.21, 15.78]","['velika', 'je', 'šteta', 'da', 'inicijativa', 'da', 'se', 'formira', 'odbor', 'za', 'zaštitu', 'potrošača', 'nije', 'naišla', 'na', 'pozitivnu', 'ocjenu', 'od', 'strane', 'vladajućih', 'to', 'je', 'velika', 'šteta', 'odbor', 'za', 'zaštitu', 'potrošača', 'postoji', 'u', 'europarlamentu']",reco585,velika je šteta da inicijativa da se formira odbor za zaštitu potrošača nije naišla na pozitivnu ocjenu od strane vladajućih to je velika šteta odbor za zaštitu potrošača postoji u europarlamentu,velika je šteta da inicijativa da se formira odbor za zaštitu potrošača nije naišla na pozitivnu ocjenu od strane vladajućih to je velika šteta odbor za zaštitu potrošača postoji u europarlamentu,sample502.mp3,/home/rupnik/macocu/task8/sample/sample502.mp3,True
503,"3 4 2020 - 16. sjednica, 9. saziv [XUegMjW5_z0].wav",20056.86,20076.53,"['potraje', 'nitko', 'nema', 'pravo', 'u', 'ovoj', 'zemlji', 'bez', 'obzira', 'bio', 'u', 'privatnom', 'društvenom', 'ili', 'bilo', 'kojem', 'vlasništvu', 'primati', 'petnula', 'eura', 'i', 'ne', 'participirati', 'solidarno', 'sa', 'onima', 'koji', 'su', 'ostali', 'bez', 'posla', 'kojima', 'ćemo', 'plaćati', 'naknadu', 'na', 'zavodu', 'za', 'zapošljavanje', 'a', 'takvih', 'u', 'hrvatskoj', 'ima', 'puno']","[0, 0.97, 1.26, 1.55, 2.33, 2.46, 2.68, 3.08, 3.28, 3.6, 3.83, 3.88, 4.47, 5.07, 5.21, 5.58, 5.88, 6.81, 7.68, 8.45, 8.99, 9.11, 9.29, 10.48, 11.6, 11.82, 12.13, 12.37, 12.54, 12.92, 13.13, 13.9, 14.23, 14.47, 15.38, 15.9, 16.04, 16.86, 17.26, 18.0, 18.12, 18.49, 18.56, 19.05, 19.29]","[0.51, 1.26, 1.55, 2.3, 2.46, 2.68, 3.08, 3.28, 3.6, 3.83, 3.88, 4.47, 5.07, 5.18, 5.58, 5.88, 6.57, 7.65, 8.02, 8.96, 9.11, 9.29, 10.45, 11.4, 11.82, 12.13, 12.37, 12.54, 12.92, 13.13, 13.78, 14.23, 14.47, 15.33, 15.9, 16.04, 16.72, 17.11, 17.97, 18.12, 18.49, 18.56, 19.05, 19.29, 19.67]","['potraje', 'nitko', 'nema', 'pravo', 'u', 'ovoj', 'zemlji', 'bez', 'obzira', 'bio', 'u', 'privatnom', 'društvenom', 'i', 'bilo', 'u', 'kojem', 'vlasništvu', 'primati', 'pet', 'tisuća', 'eura', 'i', 'ne', 'participirati', 'solidarno', 'sa', 'onima', 'koji', 'su', 'ostali', 'bez', 'posla', 'kojima', 'ćemo', 'plaćati', 'naknadu', 'na', 'zavodu', 'zapošljavanja', 'a', 'takvih', 'u', 'hrvatskoj', 'ima', 'puno']",reco285,potraje nitko nema pravo u ovoj zemlji bez obzira bio u privatnom društvenom ili bilo kojem vlasništvu primati petnula eura i ne participirati solidarno sa onima koji su ostali bez posla kojima ćemo plaćati naknadu na zavodu za zapošljavanje a takvih u hrvatskoj ima puno,potraje nitko nema pravo u ovoj zemlji bez obzira bio u privatnom društvenom i bilo u kojem vlasništvu primati pet tisuća eura i ne participirati solidarno sa onima koji su ostali bez posla kojima ćemo plaćati naknadu na zavodu zapošljavanja a takvih u hrvatskoj ima puno,sample503.mp3,/home/rupnik/macocu/task8/sample/sample503.mp3,True
504,"11 11 2016 - 1. sjednica, 9. saziv [PlIzbAWUm_I].wav",4836.03,4842.6,"['nakon', 'četrdeset', 'pet', 'godine', 'zašto', 'se', 'ne', 'govori', 'o', 'tim', 'masovnim', 'grobnicama', 'ovdje', 'to', 'nije', 'prošlost', 'kosti', 'ne', 'lažu']","[0, 0.37, 0.94, 1.21, 1.68, 2.02, 2.16, 2.22, 2.5, 2.53, 2.72, 3.11, 3.6, 3.82, 4.01, 4.16, 4.67, 5.02, 5.12]","[0.37, 0.94, 1.21, 1.68, 2.02, 2.16, 2.22, 2.5, 2.53, 2.72, 3.11, 3.6, 3.82, 4.01, 4.16, 4.67, 5.02, 5.12, 5.43]","['nakon', 'četrdeset', 'pet', 'godine', 'zašto', 'se', 'ne', 'govori', 'o', 'tim', 'masovnim', 'gobicama', 'ovdje', 'to', 'nije', 'prošlost', 'kosti', 'naažu']",reco499,nakon četrdeset pet godine zašto se ne govori o tim masovnim grobnicama ovdje to nije prošlost kosti ne lažu,nakon četrdeset pet godine zašto se ne govori o tim masovnim gobicama ovdje to nije prošlost kosti naažu,sample504.mp3,/home/rupnik/macocu/task8/sample/sample504.mp3,True
505,"15 2 2018 - 7. sjednica, 9. saziv [bFuM6vBlCQE].wav",12028.1,12037.38,"['jeste', 'li', 'primijetili', 'da', 'nas', 'trgovci', 'varaju', 'promjenom', 'pakiranja', 'ono', 'što', 'je', 'nekad', 'bilo', 'pakirano', 'od', 'jedan', 'kilograma', 'odnosno', 'jedna', 'tisuća']","[0, 0.26, 0.37, 2.05, 2.21, 2.38, 2.8, 3.14, 4.03, 4.68, 4.87, 5.02, 5.09, 5.37, 5.58, 6.23, 6.41, 6.8, 7.29, 7.56, 7.71]","[0.26, 0.37, 1.31, 2.21, 2.38, 2.8, 3.14, 3.88, 4.68, 4.87, 5.02, 5.09, 5.37, 5.58, 6.2, 6.41, 6.8, 7.29, 7.56, 7.71, 8.11]","['jeste', 'li', 'primijetili', 'da', 'nas', 'trgovci', 'varaju', 'promjenom', 'pakiranja', 'ono', 'što', 'je', 'nekad', 'bilo', 'pakirano', 'od', 'jedang', 'kilograma', 'odnosno', 'jedna', 'tisuća']",reco666,jeste li primijetili da nas trgovci varaju promjenom pakiranja ono što je nekad bilo pakirano od jedan kilograma odnosno jedna tisuća,jeste li primijetili da nas trgovci varaju promjenom pakiranja ono što je nekad bilo pakirano od jedang kilograma odnosno jedna tisuća,sample505.mp3,/home/rupnik/macocu/task8/sample/sample505.mp3,True
506,"15 6 2018 - 8. sjednica, 9. saziv [Pm2I_V_CTSQ].wav",12473.95,12478.09,"['sve', 'je', 'počelo', 'na', 'trgu', 'burze', 'i', 'tamo', 'mora', 'završiti']","[0, 0.43, 0.53, 1.09, 1.21, 1.5, 2.93, 3.09, 3.34, 3.61]","[0.43, 0.53, 1.09, 1.21, 1.5, 1.96, 3.09, 3.34, 3.61, 4.14]","['sve', 'je', 'počelo', 'na', 'trgu', 'burze', 'i', 'tamo', 'mora', 'završiti']",reco505,sve je počelo na trgu burze i tamo mora završiti,sve je počelo na trgu burze i tamo mora završiti,sample506.mp3,/home/rupnik/macocu/task8/sample/sample506.mp3,True
507,"6 4 2017 - 2. dio, 3. sjednica, 9. saziv [IBCA1AqZPL8].wav",5836.44,5856.3,"['činjenica', 'da', 'agencija', 'broji', 'koliko', 'vidim', 'iz', 'izvješća', 'dvadeset', 'devet', 'zaposlenih', 'da', 'su', 'troškovi', 'negdje', 'pet', 'milijuna', 'i', 'dvijesto', 'tisuća', 'kuna', 'za', 'dvije', 'tisuće', 'petnaest', 'govori', 'da', 'to', 'nije', 'mala', 'agencija', 'nekakva', 'beznačajna', 'i', 'da', 'njezin', 'opseg', 'posla', 's', 'obzirom', 'na', 'vrijeme', 'u', 'kojem', 'živimo', 'da', 'sigurno', 'će', 'iz', 'godine', 'u', 'godinu', 'biti', 'sve', 'veći', 'i', 'veći']","[0, 0.52, 1.58, 2.04, 2.46, 2.79, 3.05, 3.15, 3.54, 3.79, 4.02, 4.89, 5.0, 5.14, 5.53, 5.78, 6.05, 6.38, 6.41, 7.26, 7.69, 8.06, 8.13, 8.33, 8.51, 8.96, 9.23, 9.34, 9.49, 10.11, 10.42, 11.01, 11.43, 12.65, 12.76, 12.87, 13.18, 13.48, 14.29, 14.42, 14.73, 14.81, 15.08, 15.12, 15.36, 16.14, 16.27, 16.63, 16.77, 16.88, 17.19, 17.26, 17.6, 17.94, 18.21, 19.22, 19.32]","[0.52, 1.08, 2.04, 2.34, 2.79, 3.05, 3.15, 3.54, 3.79, 4.02, 4.86, 5.0, 5.14, 5.53, 5.78, 6.05, 6.38, 6.41, 6.79, 7.69, 8.06, 8.13, 8.33, 8.51, 8.96, 9.23, 9.34, 9.49, 9.81, 10.42, 11.01, 11.43, 12.48, 12.76, 12.87, 13.18, 13.48, 14.26, 14.42, 14.73, 14.81, 15.08, 15.12, 15.36, 15.86, 16.27, 16.63, 16.77, 16.88, 17.19, 17.26, 17.6, 17.94, 18.21, 18.84, 19.32, 19.86]","['činjenica', 'da', 'agencija', 'broj', 'koliko', 'videm', 'iz', 'izvješća', 'dvadeset', 'devet', 'zaposlenih', 'da', 'su', 'troškovi', 'negdje', 'pet', 'milijuna', 'i', 'dvijesto', 'tisuća', 'kuna', 'za', 'dvije', 'tisuće', 'petnaest', 'govorio', 'da', 'to', 'nije', 'mala', 'agencija', 'nekakva', 'beznačajna', 'i', 'da', 'njezin', 'opseg', 'posla', 's', 'obzirom', 'na', 'vrijeme', 'u', 'kojem', 'živimo', 'zasigurno', 'će', 'iz', 'godine', 'u', 'godinu', 'biti', 'sve', 'veći', 'i', 'veći']",,činjenica da agencija broji koliko vidim iz izvješća dvadeset devet zaposlenih da su troškovi negdje pet milijuna i dvijesto tisuća kuna za dvije tisuće petnaest govori da to nije mala agencija nekakva beznačajna i da njezin opseg posla s obzirom na vrijeme u kojem živimo da sigurno će iz godine u godinu biti sve veći i veći,činjenica da agencija broj koliko videm iz izvješća dvadeset devet zaposlenih da su troškovi negdje pet milijuna i dvijesto tisuća kuna za dvije tisuće petnaest govorio da to nije mala agencija nekakva beznačajna i da njezin opseg posla s obzirom na vrijeme u kojem živimo zasigurno će iz godine u godinu biti sve veći i veći,sample507.mp3,/home/rupnik/macocu/task8/sample/sample507.mp3,False
508,"4 12 2018 - 2. dio, 10. sjednica, 9. saziv [gQz37Zto7cE].wav",11705.44,11721.8,"['gospodin', 'bunjac', 'hvala', 'lijepo', 'ministre', 'pavić', 'ja', 'ne', 'mogu', 'vjerovati', 'ali', 'vi', 'ste', 'upravo', 'sada', 'u', 'svom', 'izlaganju', 'rekli', 'da', 'su', 'umirovljenici', 'drugi', 'zemalja', 'zavidni', 'hrvatskim', 'umirovljenicima']","[0, 0.39, 0.88, 1.14, 1.87, 2.34, 2.82, 2.92, 3.04, 3.23, 6.98, 7.18, 7.31, 7.5, 7.87, 8.16, 8.25, 8.48, 9.02, 10.28, 10.56, 10.94, 12.38, 12.77, 13.31, 13.86, 14.42]","[0.39, 0.88, 1.14, 1.62, 2.34, 2.82, 2.92, 3.04, 3.23, 3.82, 7.18, 7.31, 7.5, 7.87, 8.16, 8.25, 8.48, 9.02, 10.07, 10.56, 10.91, 12.33, 12.77, 13.31, 13.86, 14.42, 15.25]","['gospodin', 'bunjac', 'hvala', 'lijepa', 'ministre', 'pavić', 'je', 'ne', 'mogu', 'vjerovati', 'ali', 'vi', 'ste', 'upravo', 'sada', 'u', 'svom', 'izlaganju', 'rekli', 'da', 'su', 'umirovljenici', 'drugih', 'zemalja', 'zavidni', 'hrvatskim', 'umirovljenicima']",reco044,gospodin bunjac hvala lijepo ministre pavić ja ne mogu vjerovati ali vi ste upravo sada u svom izlaganju rekli da su umirovljenici drugi zemalja zavidni hrvatskim umirovljenicima,gospodin bunjac hvala lijepa ministre pavić je ne mogu vjerovati ali vi ste upravo sada u svom izlaganju rekli da su umirovljenici drugih zemalja zavidni hrvatskim umirovljenicima,sample508.mp3,/home/rupnik/macocu/task8/sample/sample508.mp3,True
509,"18 6 2019 - 12. sjednica, 9. saziv [pppYdJRPHHk].wav",11379.67,11398.64,"['posla', 'u', 'hrvatskom', 'saboru', 'tako', 'da', 'to', 'vam', 'sve', 'vam', 'to', 'pokazuje', 'kako', 'nažalost', 'državna', 'uprava', 'funkcionira', 'da', 'se', 'hadeze', 'ponaša', 'kao', 'da', 'mu', 'je', 'sve', 'dopušteno', 'ali', 'na', 'sreću', 'na', 'sreću', 'vidlo', 'se', 'da', 'nije', 'jer']","[0, 0.55, 0.62, 1.07, 2.22, 2.51, 2.61, 2.76, 3.16, 3.39, 3.5, 3.67, 4.27, 4.88, 5.66, 6.1, 6.45, 8.29, 8.5, 8.65, 9.11, 10.55, 10.8, 10.94, 11.06, 11.12, 11.46, 12.4, 12.63, 13.21, 14.7, 14.87, 15.88, 16.18, 16.47, 16.61, 17.44]","[0.52, 0.62, 1.07, 1.55, 2.51, 2.61, 2.76, 3.16, 3.39, 3.5, 3.67, 4.27, 4.85, 5.63, 6.1, 6.45, 7.43, 8.5, 8.65, 9.11, 10.1, 10.8, 10.94, 11.06, 11.12, 11.46, 12.4, 12.63, 12.85, 13.89, 14.87, 15.7, 16.18, 16.47, 16.61, 17.09, 17.97]","['posla', 'u', 'hrvatskom', 'saboru', 'tako', 'da', 'to', 'vam', 'sve', 'vam', 'to', 'pokazuje', 'kako', 'nažalost', 'državna', 'uprava', 'funkcionira', 'da', 'se', 'hadeze', 'ponaša', 'kao', 'da', 'mu', 'je', 'sve', 'dopušteno', 'ali', 'na', 'sreću', 'na', 'sreću', 'vidilo', 'se', 'da', 'nije', 'jer']",,posla u hrvatskom saboru tako da to vam sve vam to pokazuje kako nažalost državna uprava funkcionira da se hadeze ponaša kao da mu je sve dopušteno ali na sreću na sreću vidlo se da nije jer,posla u hrvatskom saboru tako da to vam sve vam to pokazuje kako nažalost državna uprava funkcionira da se hadeze ponaša kao da mu je sve dopušteno ali na sreću na sreću vidilo se da nije jer,sample509.mp3,/home/rupnik/macocu/task8/sample/sample509.mp3,False
510,"15 2 2017 - 1. dio, 3. sjednica, 9. saziv [cGPQJxhHtt4].wav",5023.68,5041.75,"['europske', 'unije', 'ja', 'bih', 'se', 'htio', 'dakle', 'osvrnuti', 'na', 'ovu', 'rečenicu', 'koja', 'piše', 'u', 'obrazloženju', 'da', 'članica', 'eu', 'ne', 'smije', 'dodijeliti', 'državnu', 'potporu', 'bez', 'odobrenja', 'europske', 'komisije']","[0, 0.46, 0.74, 0.92, 1.04, 1.23, 2.71, 4.23, 4.9, 5.04, 5.17, 5.79, 6.04, 6.46, 6.54, 7.84, 8.9, 9.72, 11.42, 11.73, 12.01, 12.66, 13.2, 14.23, 14.58, 15.64, 16.14]","[0.46, 0.74, 0.92, 1.04, 1.23, 2.12, 3.68, 4.9, 5.04, 5.17, 5.79, 6.04, 6.46, 6.54, 7.49, 8.73, 9.69, 10.08, 11.73, 12.01, 12.66, 13.2, 14.2, 14.58, 15.55, 16.14, 16.71]","['euro', 'ja', 'bih', 'se', 'htio', 'dakle', 'osvrnuti', 'na', 'ovu', 'rečenicu', 'koja', 'piše', 'u', 'obrazloženju', 'da', 'članica', 'eu', 'ne', 'smije', 'dodijeliti', 'državnu', 'potporu', 'bez', 'odobrenja', 'europske', 'komisije']",,europske unije ja bih se htio dakle osvrnuti na ovu rečenicu koja piše u obrazloženju da članica eu ne smije dodijeliti državnu potporu bez odobrenja europske komisije,euro ja bih se htio dakle osvrnuti na ovu rečenicu koja piše u obrazloženju da članica eu ne smije dodijeliti državnu potporu bez odobrenja europske komisije,sample510.mp3,/home/rupnik/macocu/task8/sample/sample510.mp3,False
511,"24 4 2020 - 16. sjednica, 9. saziv [OjQV7hrE9vE].wav",11459.53,11479.45,"['kad', 'je', 'progovorila', 'o', 'tim', 'pojedinosnim', 'slučajevima', 'svaki', 'dan', 'se', 'u', 'ovom', 'saboru', 'siluje', 'povijesna', 'istina', 'o', 'tome', 'se', 'ne', 'govori', 'kad', 'ste', 'vi', 'progovorili', 'o', 'ovim', 'masovnim', 'grobnicama', 'po', 'markuševcu', 'gračanima', 'zaprešić', 'hrvati', 'pobijeni', 'tisuće', 'tisuće', 'hrvata', 'jel', 'to', 'povijesna', 'istina', 'jel', 'to', 'laž', 'i', 'manipulacija', 'ja', 'vas', 'pitam']","[0, 0.2, 0.26, 0.78, 0.83, 1.12, 1.64, 2.99, 3.41, 3.62, 3.74, 3.77, 3.91, 4.27, 4.64, 5.09, 5.73, 5.83, 6.05, 6.19, 6.28, 7.18, 7.37, 7.52, 7.65, 8.26, 8.29, 8.46, 8.92, 9.46, 9.61, 10.81, 11.91, 13.69, 14.11, 14.87, 15.41, 15.79, 16.82, 16.98, 17.15, 17.64, 17.92, 18.01, 18.21, 18.41, 18.44, 19.29, 19.42, 19.56]","[0.2, 0.26, 0.78, 0.83, 1.12, 1.64, 2.31, 3.41, 3.62, 3.74, 3.77, 3.91, 4.27, 4.64, 5.09, 5.38, 5.83, 6.05, 6.19, 6.28, 6.59, 7.37, 7.52, 7.65, 8.26, 8.29, 8.46, 8.92, 9.46, 9.61, 10.55, 11.86, 12.81, 14.11, 14.68, 15.41, 15.79, 16.45, 16.98, 17.15, 17.64, 17.92, 18.01, 18.21, 18.41, 18.44, 19.08, 19.42, 19.56, 19.92]","['kad', 'je', 'pa', 'govorilo', 'tim', 'pojedinanim', 'slučajevima', 'svaki', 'dan', 'se', 'u', 'ovom', 'saboru', 'isili', 'je', 'povijesna', 'istina', 'o', 'tome', 'se', 'ne', 'govori', 'kad', 'ste', 'vi', 'progovorili', 'ovim', 'masomim', 'grobricama', 'pa', 'markuševcu', 'građanima', 'zaprečić', 'hrvati', 'pobjenij', 'tisuća', 'tisuća', 'hrvata', 'je', 'to', 'povijesna', 'istina', 'je', 'to', 'laže', 'manipulacija', 'ja', 'vas', 'pitam']",reco495,kad je progovorila o tim pojedinosnim slučajevima svaki dan se u ovom saboru siluje povijesna istina o tome se ne govori kad ste vi progovorili o ovim masovnim grobnicama po markuševcu gračanima zaprešić hrvati pobijeni tisuće tisuće hrvata jel to povijesna istina jel to laž i manipulacija ja vas pitam,kad je pa govorilo tim pojedinanim slučajevima svaki dan se u ovom saboru isili je povijesna istina o tome se ne govori kad ste vi progovorili ovim masomim grobricama pa markuševcu građanima zaprečić hrvati pobjenij tisuća tisuća hrvata je to povijesna istina je to laže manipulacija ja vas pitam,sample511.mp3,/home/rupnik/macocu/task8/sample/sample511.mp3,True
512,"28 6 2018 - 1. dio, 8. sjednica, 9. saziv [kr7AcaY6GaU].wav",3006.58,3013.61,"['nakon', 'čega', 'nastaje', 'pravna', 'praznina', 'u', 'zakonodavnom', 'okviru', 'u', 'erha']","[0, 0.4, 0.68, 1.34, 1.82, 2.55, 3.03, 4.54, 5.29, 5.44]","[0.4, 0.68, 1.2, 1.82, 2.55, 3.0, 3.96, 5.26, 5.44, 5.67]","['nakon', 'čega', 'nastaje', 'pravna', 'praznena', 'u', 'dzakonodanom', 'okviru', 'u', 'rerhat']",reco367,nakon čega nastaje pravna praznina u zakonodavnom okviru u erha,nakon čega nastaje pravna praznena u dzakonodanom okviru u rerhat,sample512.mp3,/home/rupnik/macocu/task8/sample/sample512.mp3,True
