sentence,predictions,split,hashname
žele da neodgovorni političari troše njihovo vrijeme novac i rasprodaju njihov prostor postoje dvije krucijalne stvari koje su se desile prošli tjedan i koje će se desiti i sutra u gradskoj skupštini jedna je da je,žele da neodgovorni političari troše njihovo vrijeme novac i rasprodaju njihov prostor postoje dvije krucijalne stvari koje su se desile prošle tjedan i koje će se desiti iz sutra u gradskoj skupštini jedna je da je,dev,vJb5BT76Z0k_4155.14-4175.01.wav
ćemo se još dugo borit s tim posljedicama i napravili bi jednu suvislu izmjenu i dopunu zakona ili čak štoviše novi zakon kojim bi definirali sve uvjete da se prilagodimo nekim drugim uvjetima i nekim drugim odnosima jel način na koji sad funkcioniramo vi to dobro znate je zapravo način 19. stoljeća jedina,ćemo se još drugo boriti s tim posljedicama i napravili bi jednu suvislu izmjenu i dopunu zakona ili čak što više novi zakon koji bi definirali sve uvjete da se prilagodimo nekim drugimuvjetima i nekim drugim odnosima ili način na koji sad funkcioniramo vi to dobro znate je za prao način 19. st jedina,dev,hxSDE1AXaww_1229.65-1249.38.wav
i ostale a radi se de facto o ljudima iz 2 županije hrvatske inače to je recimo stvar gdje nažalost ljudi iz hnsa iz cijele hrvatske ne mogu participirati na način na koji to participiraju u drugim strankama ovdje se u 2 županije nalazi skoro pola,i ostale a radi se defacto o ljudima iz dve županije hrvatske inače to je recimo stvar gdje nažalost ljudi iz hnsa iz cijele hrvatske ne mogu participirati na način na koji to participiraju u drugim strankama ovdje se u dvije županije nalazi skoro pola,dev,3yovjfGU6y4_12361.42-12381.26.wav
vidim kakva je kvaliteta zraka na jakuševcu kakva je kvaliteta zraka kod odlagališta otpada koji grad zagreb ne rješava više od 10 godina znači već je trebalo po najavama gradonačelnika jakuševec zatvoriti prošle godine ali sada će se raditi do 2029. ja želim,vidim kakva je kvaliteta zraka na jakuševcu kakva je kvaliteta zraka kod odlagališta otpada koji grad zagreb ne rješava više od 10 gn znači već je trebalo po najavama gradonačelnika jakuševeć zatvoriti prošle godine ai sada će se raditi do 2029. g ja želim,dev,WBXffMn1G1E_6070.29-6090.09.wav
utvrdila kako i na koji način će se u hrvatskoj upravljati lučkim sustavom i to je iznimno dobro uređeno u hrvatskoj postoje lučke uprave kao tijela koja brinu o lučkoj infrastrukturi ta je infrastruktura posebno kad se odnosi na lučki sustav iznimno skupa najskuplje je graditi u moru nema niti jedne,utvrdila kako i na koji način će se u hrvatskoj upratiti lučkim sustavom i to je iznimno dobro uređeno u hrvatskoj postoji lučke uprave kao tijela kojaa brinu o lučkoj infrastrukturi ta je infrastruktura posebno kada se odnosi na lučki sustav iznimno skupa najskuplije graditi u moru nema niti jedne,dev,pF8JV-wbmAA_5683.08-5702.69.wav
je spojeno na odvodnju 53 ovo je stoljeće ja sam to rekla već nekoliko puta a sigurno ću reći još nekoliko puta stoljeće u kojima ćemo se mi sve zemlje eu a i svijeta boriti vezano uz klimatske promjene problem otpada a da ne kažem,je spojeno na odvodnju 53 ovo je stoljeće ja sam to rekla već nekoliko puta a sigurno ću reći još nekoliko puta stoljeće u kojima ćemo se i sve zemlje eu a i svijeta boriti vezano uz klimatske promjene problem otpada da ne kažem,dev,-k1z8behXXg_11592.94-11612.6.wav
praktično zbornik zakona kojim se definira postupanje u hrvatskom brodarstvu pomorstvu i praktično je srce hrvatskog pomorska zakonodavstva jer na jednom mjestu objedinjava gotovo sve javnopravne imovinskopravne odnose u pomorstvu u brodarstvu u sigurnosti,pratično zbornik zakona kojim se definira postupanje u hrvatskom pomorstvu i pratično je srca hrvatskog pomorskog zakonodavstva jer na jednom mjestu objedinjava gotovo sve ravnopravne imovinsko pravne odnose u pomorstvu u brodarstvu u sigurnosti,dev,cJuiEqOfbV8_1790.02-1809.99.wav
izvješća zanimljivo je primijetiti da ovo izvješće za 2016. g ima 31 str a ovo drugo za 2017. ima 231 str znači puno je opširnije i iako svima kvantiteta nije ujedno garancije i kvalitete,izvješća zanimljivo je primijetiti da ovo izvješće za 2016. godinu ima 31 stranicu a ovo drugo za 2017. ima 231 stranicu znači puno je opširnije i iako sama kvantiteta nije ujedno garancija i kvalitete,dev,sSL8zQLuoRM_7203.18-7223.09.wav
naravno da druge države pogotovo kada je riječ o građenju koriste i satelite pa sa snimkom koji ide u 24 sata vi točno vidite koje promjene su u prostoru to je vezano i uz eksploataciju mineralnih sirovina vi danas možete naručiti da vam isporučuju satelitske snimke i možete vidjeti koja je promjena,naravno da druge države kad je pogotovo kad je riječ o građenju koriste i satelite pa sa satelitom sa snimkom koja ide u 24 sata vi točno vidite koje promjene su u prostoru to je vezano i uz eksploataciju mineralnih sirovina vi danas možete naručiti da vam isporučuju satelitske snimke i vi možete vidjeti koja je promjena,dev,FB3mUATcjnY_13418.42-13438.41.wav
i da naravno svi oni potezi koje eu odnosno rh može učiniti kako bi zaštitili okoliš ne samo naš nego i globalno a tu europa odnosno eu postavlja određene standarde mi moramo i,i da naravno svi oni potezi koje e eu odnosno rh može učiniti kako bi zaštitili okoliš ne samo naš nego i globalno a tu europa odnosno eu postavlja određene standarde mi moramo i,dev,bEMxL-YIRuI_2160.4-2179.85.wav
jedno pitanje visi nad svima nama u hrvatskoj ja bih rekao i u hrvatskom saboru kada govorimo o sigurnosti recite mi molim vas da li je zbilja moguće da jedan vozač na poticaj uglednog hdzovca špijunira,jedno pitanje visi nad svima nama u hrvatskoj ja bih rekao i u hrvatskom saboru kada govorimo o sigurnosti recite mi molim vas da li je zbilja moguće da jedan vozač na poticaj uglednog hdzovca špionira,dev,WoEEFk8lcDA_1624.81-1644.02.wav
oni rade od 8 ujutro to je po ovome kako ja mogu izbrojati na brzinu 16 sati neprekidno znači ljudi u pravilu pročitao sam sada kolektivni ugovor službenika od 8 do 12 sati izuzev hitnog,oni rade od 8 u jutro to je po ovome kako ja mogu izbrojati na brzinu 16 sati neprekidno znači ljudi u pravilu pročitao sam sad kolektivni ugovor službenika od 8 do 12 sati izuzev hitnog,dev,F20eUV1uNzk_975.39-995.05.wav
kako je u biti izuzimanje izgledalo znači da li je ministar uopće bio na sjednici da li je vodio sjednicu nadzornog odbora da li nije samo glasao znači nije mi jasno kako onaj tko priprema sjednicu definira točke sa upravom hbora kako se on to izuzima i da li ste vi primijetili da je,kako je u biti to izuzimanje izgledao znači da li je ministar opće bio na sjednici da li je vodio sjednicu nadzornog odbora da li nije samo glasao znači nije mi jasno kako onaj koji priprema sjednicu definira točke sa upravom hbora kako se on to izuzima i da li ste vi promijenuli da,dev,uqqQn2P9PpY_8353.02-8372.94.wav
u vodu ono što je rješenje za ovu krizu jest da država konačno krene sa dijalogom sa građanima da ministar beroš pristane na dijalog,u vodu ono što je rješenje za ovu krizu jest da država konačno krene sa dijalogom sa građanima da ministar beroš pristane na dijalog,dev,br4voetH4cU_324.74-338.15.wav
biti podložno provjeri a isto tako trebalo bi osiguravati jednake prilike svima tako da apeliramo još jednom ovim putem prema hrvatskoj javnosti da je ova obrazovna reforma izuzetno nepripremljena da djeci ne garantira jednake prilike i da ćemo biti izloženi,biti podložnog provjeri a isto tako trebalo bi osiguravati jednake prilike svima tako da apeliramo još jednom ovim putem prema hrvatskoj javnosti da je ova obrazovna reforma izuzetno nepripremljena da djeci ne garantira jednake prilike i da ćemo biti izloženi,test,r4duIMZKqTU_3142.68-3161.58.wav
u buduće kad se bude tražilo skidanje imuniteta pojedinim saborskim zastupnicima po privatnim tužbama itekako voditi računa kako i na koji način se mi kao saborski zastupnici u tom postupku ponašamo prema tim istim osobama kojima ne dozvoljavamo da svu zadovoljštinu ishode na sudu i kako bi obranili svoju čast,ubuduće kada se bude tražilo skidanje imuniteta pojedinim saborskim zastupnicima po privatnim tužbama itekako vodite računa kako i na koji način se mi kao saborski zastupnici u tom postupku ponašamo prema tim istim osobama kojima ne dozvoljavamo da svu zadovoljštinu ishode na sudu i kako bi obranili sveu čast,dev,0m0xyKyqqlA_3116.97-3136.74.wav
poštovana kolegice mraktaritaš to što sam ja malo prije rekao to sam ja rekao u nazočnosti ministra to možete pogledati u fonogramu kada sam govorio u ime kluba hdza kada sam govorio o lokalnim porezima i tada sam rekao da bih volio da se varam ali da se sigurno neću prevariti nećemo ili teško ćemo teško,poštovana kolegice mraktaritaš to št sam ja malo prije rekao sam ja rekao u nazočnosti ministra to možete pogledati u fonogramu kad sam govoriou ime kluba hdza kad sam govorio o lokalnim prezima i tada sam rekao da bi volio da se varam ali da se sigurno neće prevarit nećemo ili teško ćemo teško,dev,bv67e1t69T8_8774.41-8794.31.wav
crnilo da bi se opravdalo zašto se ne želi o tome raspravljati zašto se ne želi istražno povjerenstvo i sad pričamo o nekom dorhu pa baš me briga za to kaj oni rade,crnilo da bi se opravdalo zašto se ne želi o tome raspravljatii zašto se ne želi istražno povjerenstvo i sad pričamo o nekom dorhu pa baš brigazak tokaje oni radi,dev,iaSzdQ2bAew_10465.83-10479.2.wav
i te ljude nažalost ovaj zakon više neće ni na koji način sankcionirati oni su umrli posebno oni koji su odgovorni za one najsurovije najmasovnije zločine 1945. do 1947 nikada,i te ljude nažalost ovaj zakon više neće ni na koji način sankcionirati oni su umrli posebno oni koji su odgovorni za one najsurovije najmasovnije zločine t1945 do 1947 nikad,dev,6u3iGUTrdoo_11648.98-11665.95.wav
zahvaljujem gospodine podpredsjedniče kolega pranić ne znam vjerojatno nas niste pozorno slušali vi ste tu repliku pripremili prije nego što sam ja počeo govoriti dakle ja sam lijepo rekao,zahvaljujem gospodine potpredsjedniče kolega pranić ne znam v j da me niste pozorno slušali vi ste tu repliku pripremili prije nego sam ja počeo govoriti dakle ja sam lijepo rekao,dev,gQz37Zto7cE_588.24-599.73.wav
i tko je šta napravio odnosno nije napravio i ko se tamo šeto ili nije šeto,i tko je šta napravio odnosno nije napravio i tko se tamo šeto ili nije šeto,dev,6pmNYgwr64Q_20409.53-20415.72.wav
problematiku i ono što je što bi bilo kvalitativno a to je aktivnije uključenje u dokumente prvenstveno je riječ o strategiji koja je vezana uz anti korupciju odnosno borbu protiv korupcije iz jednostavnog razloga što kad malo vidite ove elemente koje,problematiku i ono što bi bilo kvalitativno a to je aktivnije uključenje u dokumente prvenstveno je riječ o strategiji koja je vezana uz antikorupciju odnosno borbu protiv korupcije iz jednostavnog razloga što kad malo vidite ove elemente koje,dev,PPYtWHK4KPk_9808.82-9828.77.wav
nadzora koji će se odredbama ovog zakona provoditi u hrvatskim bankama je i ovako i onako već provodiv i provođen nad vlasnicama odnosno bankama koje su banke majke naših naših banaka u rh,nadzora koje će se odredbama odredbama ovog zakona provoditi u hrvatskim bankama je i ovako ionako već provodiv i provođen nad vlasnicama odnosno bankama koje su banke majke naših naših banaka u rh,dev,_VrhtTcPNm8_11896.83-11915.81.wav
i betoniranje i ne znam što sve ne sad se malo o tome razmišlja drugačije i dobro da je tako i ova treća tema o kojoj bih htjela reći nekoliko riječi a to je u smislu zaštite okoliša i zaštite prirode gledati zaštitu okoliša i prirode neodvojivo od voda je nemoguće ali tu,i betoniranje i ne znam što sve ne sad se malo o tome razmišlja drugačije i dobro da je tako i ova treća tema o kojoj bi htjela reći nekoliko riječi a to je u smislu zaštite okoliša i zaštite prirode gledati zaštitu okoliša i prirode neodvojivo od voda je nemoguće ali tu,dev,-k1z8behXXg_11925.92-11945.34.wav
okružena kineskim zidom kao što je bilo nego se uvijek utjecaj vidi i preko tamo je zagađivač privatni investitor taj privatni investitor koji je zagađivač je ujedno i,okružena kineskim zidom kao što je bilo nego se uvijek utjecaj vidi i preko tamo je zagađivač privatni investitor tej privatni investitor koji je zagađivač je ujedino i,dev,6pmNYgwr64Q_19791.63-19805.79.wav
koje su naveli i koje navode krajobrazni arhitekti a s druge strane ono što vlada ocjenjuje da su tehnički poslovi da podrazumijeva projekt u građenju kojega luči od projekta krajobraznog uređenja primjerice parkova perivoja ili drugih prostora u kojima jesu,koje su naveli i koje navode krajobrazni arhitekti a s druge strane ono što vlada ocjenjuje da su tehnički poslovi da podrazumijeva projekt u građenju kojega luči od projekta kraja obraznog uređenja primjerice parkova perivoja ili drugih prostora u kojima jesu,dev,OmcDtlzv2Xs_11326.83-11343.79.wav
odlično prihvaćeni a da ne kažem da se radilo na području sjeverne afrike ili na području rusije e sad imamo jednu novu situaciju imamo situaciju da ponovno naši građevinari pogotovo armirači i tesari dobivaju posao vani odnosno odlaze iz,odlično prihvaćene da ne kažem da je radilo se na područje sjeverne afrike ili na području rusije e sad imamo jednu novu situaciju imamo situaciju da ponovo naši građevinari pogotovo armiarmirači tesarim dobivaju posao vani i ne dobivaju odnosno odlaze iz,dev,dJMQDU3U6_Y_5035.04-5054.95.wav
za njihovo evo ovih dana smo čuli da ne znam se ministar graditeljstva ne usudi raščišćavati kriminal jer se računa na koaliciju sa hnsom to su javno izrečene stvari i nitko ne reagira nitko ne demantira,za njihove evo ovih dana smo čuli da ne znam se ministar graditeljstva ne usudi rasjećavati kriminal jer se računa na koaliciji iz hnsa to su javno izrečene stvari i nitko ne reagira nitko ne demantira,dev,U7gkPOwj950_8922.72-8940.24.wav
ne misli da su građani rh oduševljeni ovim prijedlogom zakona a sukladno prijedlozima proizašli na odboru za pravosuđe i odboru za rad mirovinski sustav i socijalno partnerstvo prilikom rasprave u prvom čitanju zakona odbor je proveo raspravu na zajedničkoj sjednici sa odborom za pravosuđe u navedenom aktu,ne misli da su građani rh oduševljeni ovim prijedlogom zakona a sukladno prijedlozima proizlaćim na odboru za pravosuđe i odboru za rad mirovinski sustav i socijalno partnerstvo prilikom rasprave u prvom čitanju zakona odbor je proveo raspravu na zajedničkoj sjednici sa odborom za pravosuđe o navedenom aktu,dev,kr7AcaY6GaU_2169.96-2189.68.wav
ić ali onda ista ta angela merkel kaže ne ne ali južni tok,ić ali onda ista tankla merkel kaže ne ne ali juž ni to,dev,IRBTIpmhJe8_4246.16-4250.37.wav
s obzirom da ga točno iskazuje mogli bismo ga na određeni način nazvati obdukcijom jer je ovo dakle analiza jednoga beživotnoga bića dakle hrvatskoga gospodarstva,s obzirom da ga točno iskazuje mogli bismo ga na određeni način nazvati obdukcijom jer je ovo dakle analiza jednoga beživotnoga bića dakle hrvatskoga gospodarstva,dev,z9cwT3KvAxE_8580.46-8595.61.wav
po meni je to toliko malo pitanje koje treba definirati da za to ne treba istražno povjerenstvo sve da i nije marić u pravu a ja mu vjerujem sve da i nije u pravu sve da je i nagovarao,po meni je to toliko malo pitanje koje treba definirati da za to ne treba istražno povjerenstvo sve da i nije marić u pravu a ja mu vjerujem sve da i nije u pravu sve da je i nagovarao,dev,iaSzdQ2bAew_10801.12-10816.16.wav
